timestamp,open,high,low,close,volume,SMA,EMA,WMA,DEMA,TEMA,TRIMA,KAMA,MAMA-FAMA,MAMA-MAMA,T3,MACD-MACD,MACD-MACD_Hist,MACD-MACD_Signal,MACDEXT-MACD,MACDEXT-MACD_Hist,MACDEXT-MACD_Signal,SlowD,SlowK,STOCHF-FastD,STOCKF-FastK,RSI,STOCHRSI-FastD,STOCHRSI-FastK,WILLR,ADX,ADXR,APO,PPO
9/10/2014,27230.9395,27251.4395,27018.1094,27057.4102,5900,26990.7568,26994.3963,27116.0912,27309.4861,27339.6731,27027.3076,27029.4328,20196.8154,23544.4839,26957.9283,373.5047,51.7785,321.7262,511.0093,115.8746,395.1347,73.951,67.7879,67.7879,31.501,73.4461,53.9515,0,-34.5024,40.2011,33.9992,511.0093,1.9368
9/9/2014,27316.4297,27328.2695,27177.0898,27265.3203,7600,26902.6498,26941.8312,27056.4021,27274.3757,27328.7258,26932.6403,26948.591,20179.9929,23507.247,26867.3913,372.3489,63.5673,308.7816,500.2002,144.7203,355.4798,76.5187,77.1683,77.1683,79.3592,79.0225,78.2084,100,-8.6213,41.1339,33.9666,500.2002,1.8999
9/8/2014,27145.1191,27354.9902,27144.5605,27319.8496,7300,26820.0379,26858.5871,26966.1491,27181.7863,27238.8688,26828.139,26835.3108,20163.2731,23468.7704,26772.7912,356.7532,63.8634,292.8897,463.9452,153.2827,310.6625,79.5256,76.8969,76.8969,92.5036,75.6944,78.2084,61.8544,-3.3786,39.9609,33.1846,463.9452,1.7653
9/5/2014,27127.2598,27178.8008,26920.5605,27026.6992,7100,26747.4789,26794.9133,26893.8509,27126.2608,27204.1766,26727.4566,26748.2474,20146.6625,23431.6355,26678.0613,349.1008,72.1769,276.9239,453.7214,186.6978,267.0236,84.3852,75.4908,75.4908,59.642,75.3271,90.9236,72.7708,-21.8616,38.6576,31.7864,453.7214,1.7293
9/4/2014,27164.9492,27169.1191,26972.3906,27085.9297,7400,26667.0189,26721.0585,26810.1707,27052.184,27147.1924,26630.5883,26633.6262,20130.1551,23394.306,26582.9374,336.0741,77.1945,258.8797,436.6807,212.7028,223.9779,89.8941,86.189,86.189,78.5452,77.5529,100,100,-14.5246,38.0502,30.9956,436.6807,1.6667
9/3/2014,27128.0605,27225.8496,27067.0195,27139.9395,9700,26600.1529,26622.4161,26707.4805,26928.4827,27019.5452,26548.7242,26546.6832,20113.7523,23356.2187,26491.4461,310.7216,71.1406,239.581,384.8247,201.9351,182.8896,90.6251,91.4758,91.4758,88.2852,76.953,100,100,-8.918,36.6825,29.895,384.8247,1.4707
9/2/2014,26888.2109,27082.8496,26886.2207,27019.3906,8000,26535.6029,26510.0507,26599.7609,26771.7666,26838.7146,26491.6735,26454.6445,20097.4585,23318.1193,26407.7865,277.5988,55.8029,221.7959,322.6484,176.229,146.4193,84.5445,92.0175,92.0175,91.7367,72.6808,100,100,-7.7358,33.8843,27.9548,322.6484,1.2348
9/1/2014,26733.1797,26900.3008,26732.3906,26867.5508,9200,26459.1508,26426.0151,26521.75,26661.8545,26717.8033,26448.3418,26374.4552,20081.2743,23282.0578,26332.2314,255.7054,47.8603,207.8452,266.2386,151.9496,114.289,73.5589,88.3818,88.3818,94.4056,69.3787,94.9584,100,-3.9696,31.2674,25.4879,266.2386,1.0201
8/28/2014,26620.1797,26674.3809,26573.6895,26638.1094,6700,26380.6629,26357.7563,26457.656,26577.7457,26630.2774,26402.5658,26306.5374,20065.19,23247.1979,26260.3112,239.8271,43.947,195.8801,216.9437,127.8646,89.0791,63.2041,73.2342,73.2342,89.9103,66.7416,61.625,100,-4.9753,29.0882,23.3592,216.9437,0.8323
8/27/2014,26553.2402,26599.1191,26492.5,26560.1504,6600,26304.792,26299.44,26400.3128,26509.9996,26564.7753,26351.8719,26248.9236,20049.2,23213.1274,26189.5907,227.5777,42.6843,184.8933,154.1155,83.6942,70.4213,60.3315,59.0608,59.0608,80.8295,65.1411,46.6009,84.8751,-8.4141,27.7974,22.242,154.1155,0.592
8/26/2014,26349.8691,26481.9707,26314.8906,26442.8105,9500,26219.8459,26243.0399,26339.6956,26443.9905,26501.3295,26284.6783,26187.1828,20033.3009,23179.3889,26118.8374,215.4484,41.2261,174.2223,96.8446,36.9495,59.8951,64.7751,57.3173,57.3173,48.9628,59.8591,30.6431,0,-19.0801,26.7992,21.6997,96.8446,0.3726
8/25/2014,26490.3105,26630.7402,26401.6406,26437.0195,10000,26132.5459,26219.3001,26300.1823,26441.1665,26532.1634,26185.86,26153.3934,20017.4914,23147.3639,26047.8631,217.54,53.6243,163.9157,71.1949,12.5604,58.6344,71.1298,64.6165,64.6165,47.3901,66.0823,44.6611,54.9278,-16.2287,26.4083,21.6669,71.1949,0.2742
8/22/2014,26419.5293,26508.2695,26383.1602,26419.5508,6700,26024.2018,26159.0755,26215.4353,26370.021,26470.3186,26058.7246,26028.1889,20001.7634,23113.5967,25976.5089,202.7461,52.2364,150.5096,66.31,2.2008,64.1092,78.0371,72.3915,72.3915,75.5992,64.4037,59.6852,37.0015,-8.5618,24.9153,21.3074,66.31,0.2559
8/21/2014,26322.6602,26464.8008,26262.5195,26360.1094,6500,25949.1199,26101.1969,26129.9063,26301.1406,26412.7246,25934.4903,25975.9089,19986.126,23080.2035,25912.1274,188.1214,50.6709,137.4505,66.8857,-7.5863,74.4721,85.2153,76.3814,76.3814,70.8603,62.0929,80.6846,42.0539,-13.1418,23.9409,20.5509,66.8857,0.2586
8/20/2014,26496.2891,26504.5195,26277.6094,26314.2891,8900,25906.109,26051.9828,26054.1697,26247.1444,26378.7428,25826.9996,25959.4913,19970.5779,23047.4514,25858.2018,176.5817,51.7989,124.7828,56.5925,-30.5906,87.1831,91.6387,85.3383,85.3383,70.7151,69.3559,100,100,-16.6723,23.1074,20.9521,56.5925,0.2192
8/19/2014,26482.5605,26530.6699,26387.8398,26420.6699,10400,25838.2641,25953.2481,25934.5288,26093.0442,26198.5212,25738.6839,25901.5456,19955.1162,23012.6146,25819.7697,141.6058,29.7727,111.8331,33.4757,-69.4101,102.8858,94.9283,93.9261,93.9261,87.5689,69.0987,100,100,-8.4756,22.0254,21.1427,33.4757,0.1298
8/18/2014,26123.6895,26413.1094,26075.2793,26390.9609,8200,25753.176,25835.6231,25801.9134,25888.86,25931.2171,25681.9456,25822.6926,19939.7519,22977.5647,25805.5317,96.3019,-8.088,104.3899,39.3489,-81.7618,121.1107,89.2113,95.6516,95.6516,97.7308,61.4951,100,100,-1.8765,19.7085,20.7972,39.3489,0.1529
8/14/2014,25948.3008,26135,25945.3496,26103.2305,10100,25716.199,25771.6084,25727.8243,25772.6609,25772.2464,25670.2986,25809.4964,19924.4865,22945.7856,25815.6079,73.6166,-32.7954,106.4119,49.024,-90.0255,139.0496,74.1529,95.2073,95.2073,96.4786,56.8218,90.8809,100,-3.5214,17.6301,20.5612,49.024,0.1906
8/13/2014,25861.4707,25972.6191,25791.7891,25918.9492,8800,25731.958,25732.3434,25688.4892,25694.3648,25654.8272,25697.1184,25807.5241,19909.3041,22915.4572,25841.4928,61.4487,-53.162,114.6108,59.3798,-95.437,154.8168,51.6074,76.7751,76.7751,92.7453,54.3534,63.6201,100,-22.5641,16.6866,20.9819,59.3798,0.2308
8/12/2014,25703.7793,25904.9805,25645.7891,25880.7695,8100,25746.325,25703.6484,25667.5536,25628.5353,25543.0768,25737.0107,25806.8236,19894.1978,22885.6995,25877.5903,53.8653,-74.036,127.9013,85.4984,-79.3091,164.8075,34.1019,50.4763,50.4763,96.398,49.6485,30.2868,72.6427,-26.873,16.6002,21.0022,85.4984,0.3322
8/11/2014,25476.8691,25553.4395,25437.0508,25519.2402,6000,25793.2941,25703.6194,25683.829,25611.7853,25490.6151,25787.7215,25812.2061,19879.1651,22857.234,25917.8497,59.4584,-86.9519,146.4103,120.4679,-46.2822,166.7501,31.3836,27.5708,27.5708,41.1819,41.8921,10.5653,18.2176,-69.8191,16.9255,21.2533,120.4679,0.4679
8/8/2014,25406.8691,25406.8691,25232.8203,25329.1406,7500,25871.3213,25754.0083,25755.5476,25692.1556,25574.0401,25855.4789,25859.1392,19864.2,22830.7731,25953.0292,88.8359,-79.3123,168.1482,159.5756,-4.2848,163.8603,37.284,24.2585,24.2585,13.8491,39.2958,21.6449,0,-90.9757,17.6995,21.4869,159.5756,0.6195
8/7/2014,25668.7109,25778.0508,25526.0508,25589.0098,7100,25949.4844,25831.1503,25854.2049,25832.6946,25751.7282,25932.562,25922.7412,19849.2926,22804.7519,25973.8636,132.1675,-55.8088,187.9763,181.2854,26.7691,154.5164,41.1037,42.3214,42.3214,27.6815,46.2532,34.0973,13.4784,-84.5573,17.1608,20.5088,181.2854,0.7035
8/6/2014,25892.5508,25901.6797,25621.8496,25665.2695,6800,25995.6393,25867.248,25913.6464,25905.2331,25842.715,25998.889,25940.8129,19834.441,22775.823,25977.8708,158.8916,-43.0369,201.9285,197.9162,57.1246,140.7916,32.4518,45.2722,45.2722,31.245,53.5474,29.6045,51.4564,-75.49,18.7968,20.1806,197.9162,0.7683
8/5/2014,25817.8398,25928.3203,25562.3594,25908.0098,8800,25984.8322,25861.6251,25930.4249,25902.4285,25828.8358,26043.288,25941.3636,19819.6602,22744.3409,25969.9707,167.8992,-44.7885,212.6877,197.5001,69.8172,127.6829,24.6165,35.7176,35.7176,68.0377,51.2374,12.4524,37.3571,-46.6281,20.2601,19.8433,197.5001,0.7675
8/4/2014,25631.6797,25754.4199,25531.3809,25723.1602,7400,25980.7021,25871.3552,25960.0362,25930.956,25859.8069,26070.703,25942.1827,19804.9633,22713.2955,25951.6817,184.561,-39.3239,223.8849,200.7988,82.9967,117.8021,24.1864,16.3656,16.3656,36.5338,45.1169,8.4606,0,-68.6068,21.886,19.7519,200.7988,0.7811
8/1/2014,25753.9199,25862.6797,25459.1309,25480.8398,12700,25973.3822,25924.6164,26022.164,26050.7231,26030.2689,26062.9749,25944.9157,19790.3486,22683.8168,25917.6183,222.0974,-11.6185,233.7159,190.929,80.4867,110.4423,37.1132,21.7664,21.7664,2.5812,48.7317,8.4606,0,-95.3897,23.4923,19.9745,190.929,0.7431
7/31/2014,26105.8906,26118.8809,25853.6895,25894.9707,9200,25952.0822,25962.549,26058.1935,26154.612,26195.5686,26012.8122,25949.6036,19775.8085,22652.8057,25864.0582,254.3307,17.7102,236.6205,149.2965,43.7735,105.523,53.2199,34.4271,34.4271,9.9819,61.5007,29.188,25.3819,-47.1749,25.2771,20.5856,149.2965,0.5814
7/30/2014,26005.1406,26113.4805,25850.0391,26087.4199,9200,25873.7102,25930.6953,26015.9788,26133.5852,26194.4703,25921.2271,25913.9499,19761.3512,22617.9261,25797.7716,255.9357,23.7428,232.1929,102.9815,-3.0277,106.0092,71.0962,55.1463,55.1463,52.736,58.7137,54.0607,0,-20.1961,25.4042,20.5938,102.9815,0.4016
7/28/2014,26173.4707,26181.8301,25900.25,25991.2305,7400,25783.2861,25914.1519,25975.6417,26145.585,26248.5434,25806.0437,25890.6447,19746.9966,22583.7118,25729.7672,264.5198,38.2626,226.2572,94.46,-16.0555,110.5155,84.8219,70.0862,70.0862,40.5633,65.8856,87.3941,62.1822,-24.1387,25.5811,20.6458,94.46,0.3689
7/25/2014,26257.1406,26300.1699,26007.3105,26126.75,11100,25675.2551,25856.5255,25885.057,26081.7618,26201.403,25675.4363,25742.804,19732.7418,22547.4516,25663.8865,254.4896,37.798,216.6916,75.4799,-37.5264,113.0063,91.9101,88.056,88.056,72.1395,69.6939,100,100,-12.3153,25.2743,21.3504,75.4799,0.2952
7/24/2014,26188.5,26292.6602,26077.6992,26271.8496,7800,25598.427,25767.4999,25765.2909,25953.7632,26061.0182,25555.7393,25665.6676,19718.5975,22509.98,25610.4134,229.4667,22.2246,207.2421,57.7626,-58.2402,116.0028,92.6507,96.3233,96.3233,97.5558,68.3429,100,100,-1.4858,23.8568,21.0975,57.7626,0.2262
7/23/2014,26130.2598,26188.6406,26000.4004,26147.3301,8200,25530.951,25673.9443,25645.7365,25808.0439,25886.9696,25458.425,25600.6617,19704.5704,22472.8232,25576.3672,201.1794,-0.5065,201.6859,79.9377,-41.7055,121.6433,90.1761,91.3509,91.3509,94.4728,67.2272,100,100,-3.186,21.5644,20.6883,79.9377,0.3133
7/22/2014,25784.4805,26050.3809,25780.3906,26025.8008,8500,25479.4529,25572.5409,25527.408,25635.0369,25659.8981,25392.467,25561.1807,19690.6596,22435.8794,25563.8395,168.0783,-33.7342,201.8126,108.5732,-18.4454,127.0186,87.2828,90.278,90.278,96.9414,59.6237,100,100,-2.1219,19.4265,20.2506,108.5732,0.4262
